arm,player_id,name,serve,return,serve_variance,return_variance
ordinary,104527,Stan Wawrinka,0.2855872887763107,0.34458880766262356,0.004511335861040812,0.004439190541797232
ordinary,104534,Dudi Sela,0.04921370159998156,0.03923927673843064,0.030394663769237235,0.042628297529752196
ordinary,104542,Jo-Wilfried Tsonga,0.3808844367997672,0.3301364136264966,0.0026400299146256416,0.002695798966212852
ordinary,104545,John Isner,0.6149645766147348,-0.13774451398977866,0.004743154626401381,0.0048391174894489184
ordinary,104548,Brian Baker,0.20549290470253545,0.15039034658140407,0.01034920262521067,0.01105885584163923
ordinary,104559,Teymuraz Gabashvili,-0.1543200019412655,-0.23697164828245632,0.22135422438781432,0.22499458953612772
ordinary,104571,Marcos Baghdatis,0.17716995757879017,0.31105240979367815,0.005822250721914082,0.00647522312352299
ordinary,104579,Romain Jouan,-0.16795597496478795,-0.23081027692987044,0.07960698583716574,0.08678741047892424
ordinary,104586,Lukas Rosol,0.48475179135786645,-0.11717763378121547,0.013301853448656942,0.018619071381711937
ordinary,104593,Daniel Gimeno Traver,-0.09411615123346975,-0.13004390748913383,0.04962343877461972,0.07010913804495145
ordinary,104594,Marinko Matosevic,0.16311732584517394,0.1960927238735222,0.01732813902687499,0.02005179658035409
ordinary,104597,Nicolas Almagro,0.47570351679291695,0.17596690227698836,0.0035797690862067128,0.0034307461728837556
ordinary,104607,Tomas Berdych,0.46999969195173347,0.3721606794405912,0.003187866486240134,0.0031536449832993284
ordinary,104619,Jesse Huta Galung,-0.27065703746925085,-0.27910074733008405,0.135749731063455,0.1313987124850703
ordinary,104620,Simone Bolelli,0.13362367714697057,0.2979289562906153,0.021410077536000306,0.023028732276598317
ordinary,104623,Josh Goodall,-0.06053002568590819,-0.29090950197762694,0.351951476191674,0.35424649839281275
ordinary,104628,Alexander Kudryavtsev,0.04709205399475297,0.32516333409095943,0.04742206772716995,0.06617367252883877
ordinary,104660,Sergiy Stakhovsky,-0.31268030462572716,0.012624477122303052,0.01769759824091536,0.020382867155668765
ordinary,104665,Pablo Andujar,0.02692183965331671,0.11828562609301249,0.019085282474036326,0.01860833547980085
